PLAYER,POS,TEAM,OPP,ML,O/U,SPRD,TM/P,SAL,FPTS,VAL,PASS ATT,RUSH ATT,TARGETS,TOUCHES,TOUCHES/$
Nick Mullens,QB,MIN,CHI,-145,43.50,-3.00,23.25,4800,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Daniel Jones,QB,NYG,BUF,668,44.50,14.50,15.00,5700,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Hendon Hooker,QB,DET,TB,-169,42.50,-3.00,22.75,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Jamison Crowder,WR,WAS,ATL,118,42.50,2.50,20.00,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Drew Lock,QB,SEA,CIN,127,44.50,2.50,21.00,4900,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Antoine Green,WR,DET,TB,-169,42.50,-3.00,22.75,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Julian Hill,TE,MIA,CAR,-949,47.50,-13.50,30.50,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Bryce Ford-Wheaton,WR,NYG,BUF,668,44.50,14.50,15.00,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Justin Jefferson,WR,MIN,CHI,-145,43.50,-3.00,23.25,9200,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Justin Shorter,WR,BUF,NYG,-1050,44.50,-14.50,29.50,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Nick Chubb,RB,CLE,SF,277,37.50,7.50,15.00,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Taylor Heinicke,QB,ATL,WAS,-142,42.50,-2.50,22.50,4600,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Hunter Luepke,RB,DAL,LAC,-131,50.50,-2.50,26.50,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Jalen Brooks,WR,DAL,LAC,-131,50.50,-2.50,26.50,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
David Durden,WR,DAL,LAC,-131,50.50,-2.50,26.50,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
John Stephens,WR,DAL,LAC,-131,50.50,-2.50,26.50,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Kyler Murray,QB,ARI,LAR,255,48.50,7.00,20.75,5900,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Aaron Rodgers,QB,NYJ,PHI,248,41.00,7.00,17.00,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Tanner McKee,QB,PHI,NYJ,-312,41.00,-7.00,24.00,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Sam Darnold,QB,SF,CLE,-356,37.50,-7.50,22.50,4500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Malik Knowles,WR,MIN,CHI,-145,43.50,-3.00,23.25,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Clayton Tune,QB,ARI,LAR,255,48.50,7.00,20.75,4500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Will Levis,QB,TEN,BAL,169,41.50,4.00,18.75,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Jake Haener,QB,NO,HOU,-125,42.50,-1.50,22.00,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Brett Rypien,QB,LAR,ARI,-326,48.50,-7.00,27.75,4900,0.00,0.0,0.0,0.0,0.0,0.0,0.0
A.T. Perry,WR,NO,HOU,-125,42.50,-1.50,22.00,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Jameis Winston,QB,NO,HOU,-125,42.50,-1.50,22.00,4700,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Kearis Jackson,WR,TEN,BAL,169,41.50,4.00,18.75,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Marlon Mack,RB,ARI,LAR,255,48.50,7.00,20.75,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Jamaal Williams,RB,NO,HOU,-125,42.50,-1.50,22.00,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Cameron Latu,TE,SF,CLE,-356,37.50,-7.50,22.50,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Brayden Willis,TE,SF,CLE,-356,37.50,-7.50,22.50,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
C.J. Beathard,QB,JAX,IND,-194,44.50,-4.00,24.25,4800,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Nyheim Hines,RB,BUF,NYG,-1050,44.50,-14.50,29.50,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Mitchell Tinsley,WR,WAS,ATL,118,42.50,2.50,20.00,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Chase Edmonds,RB,TB,DET,141,42.50,3.00,19.75,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Tyson Bagent,QB,CHI,MIN,122,43.50,3.00,20.25,4700,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Tim Patrick,WR,DEN,KC,438,47.00,10.50,18.25,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Aidan O'Connell,QB,LV,NE,-157,41.50,-3.00,22.25,4900,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Mike Williams,WR,LAC,DAL,111,50.50,2.50,24.00,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Brandon Allen,QB,SF,CLE,-356,37.50,-7.50,22.50,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Russell Gage,WR,TB,DET,141,42.50,3.00,19.75,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Nate Adkins,TE,DEN,KC,438,47.00,10.50,18.25,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
De'Von Achane,RB,MIA,CAR,-949,47.50,-13.50,30.50,7400,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Kyle Allen,QB,BUF,NYG,-1050,44.50,-14.50,29.50,4800,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Keith Kirkwood,WR,NO,HOU,-125,42.50,-1.50,22.00,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Cal Adomitis,TE,CIN,SEA,-151,44.50,-2.50,23.50,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Jalen Virgil,WR,DEN,KC,438,47.00,10.50,18.25,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Mike White,QB,MIA,CAR,-949,47.50,-13.50,30.50,4700,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Tyler Huntley,QB,BAL,TEN,-204,41.50,-4.00,22.75,4700,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Alec Ingold,RB,MIA,CAR,-949,47.50,-13.50,30.50,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Patrick Ricard,RB,BAL,TEN,-204,41.50,-4.00,22.75,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Davis Mills,QB,HOU,NO,105,42.50,1.50,20.50,4400,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Kenny Yeboah,TE,NYJ,PHI,248,41.00,7.00,17.00,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Tylan Wallace,WR,BAL,TEN,-204,41.50,-4.00,22.75,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Jaylon Moore,WR,JAX,IND,-194,44.50,-4.00,24.25,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Stephen Sullivan,TE,CAR,MIA,621,47.50,13.50,17.00,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Trishton Jackson,WR,MIN,CHI,-145,43.50,-3.00,23.25,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Will Grier,QB,NE,LV,132,41.50,3.00,19.25,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Mitchell Fraboni,TE,DEN,KC,438,47.00,10.50,18.25,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Josh Johnson,QB,BAL,TEN,-204,41.50,-4.00,22.75,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Nick Bawden,RB,NYJ,PHI,248,41.00,7.00,17.00,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Brittain Brown,RB,LV,NE,-157,41.50,-3.00,22.25,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Dax Milne,WR,WAS,ATL,118,42.50,2.50,20.00,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Bailey Zappe,QB,NE,LV,132,41.50,3.00,19.25,4300,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Easton Stick,QB,LAC,DAL,111,50.50,2.50,24.00,4700,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Tyler Ott,TE,BAL,TEN,-204,41.50,-4.00,22.75,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Dee Eskridge,WR,SEA,CIN,127,44.50,2.50,21.00,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Sam Ehlinger,QB,IND,JAX,161,44.50,4.00,20.25,4700,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Avery Williams,RB,ATL,WAS,-142,42.50,-2.50,22.50,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Luke Farrell,TE,JAX,IND,-194,44.50,-4.00,24.25,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Jody Fortson,TE,KC,DEN,-603,47.00,-10.50,28.75,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Trey Sermon,RB,IND,JAX,161,44.50,4.00,20.25,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Simi Fehoko,WR,LAC,DAL,111,50.50,2.50,24.00,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Kyle Trask,QB,TB,DET,141,42.50,3.00,19.75,4800,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Blaine Gabbert,QB,KC,DEN,-603,47.00,-10.50,28.75,4600,0.00,0.0,0.0,0.0,0.0,0.0,0.0
David Wells,TE,TB,DET,141,42.50,3.00,19.75,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Jesper Horsted,TE,LV,NE,-157,41.50,-3.00,22.25,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Jakob Johnson,RB,LV,NE,-157,41.50,-3.00,22.25,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Patrick Scales,TE,CHI,MIN,122,43.50,3.00,20.25,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Sean McKeon,TE,DAL,LAC,-131,50.50,-2.50,26.50,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Khalil Herbert,RB,CHI,MIN,122,43.50,3.00,20.25,5300,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Marcus Mariota,QB,PHI,NYJ,-312,41.00,-7.00,24.00,4600,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Cooper Rush,QB,DAL,LAC,-131,50.50,-2.50,26.50,4700,0.00,0.0,0.0,0.0,0.0,0.0,0.0
James Winchester,TE,KC,DEN,-603,47.00,-10.50,28.75,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Tim Boyle,QB,NYJ,PHI,248,41.00,7.00,17.00,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Andrew Beck,RB,HOU,NO,105,42.50,1.50,20.50,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Zach Wood,TE,NO,HOU,-125,42.50,-1.50,22.00,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Amari Rodgers,WR,IND,JAX,161,44.50,4.00,20.25,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
J.K. Dobbins,RB,BAL,TEN,-204,41.50,-4.00,22.75,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Chris Myarick,RB,NYG,BUF,668,44.50,14.50,15.00,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Hunter Long,TE,LAR,ARI,-326,48.50,-7.00,27.75,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Kristian Wilkerson,WR,LV,NE,-157,41.50,-3.00,22.25,3000,0.13,0.0,0.0,0.0,0.1,0.1,0.0
Matthew Slater,WR,NE,LV,132,41.50,3.00,19.25,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Tre Nixon,WR,NE,LV,132,41.50,3.00,19.25,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Eno Benjamin,RB,NO,HOU,-125,42.50,-1.50,22.00,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Trey Lance,QB,DAL,LAC,-131,50.50,-2.50,26.50,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
C.J. Ham,RB,MIN,CHI,-145,43.50,-3.00,23.25,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Michael Woods,WR,CLE,SF,277,37.50,7.50,15.00,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Nate Sudfeld,QB,DET,TB,-169,42.50,-3.00,22.75,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Joe Reed,WR,CHI,MIN,122,43.50,3.00,20.25,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Ashton Dulin,WR,IND,JAX,161,44.50,4.00,20.25,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Skylar Thompson,QB,MIA,CAR,-949,47.50,-13.50,30.50,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Erik Ezukanma,WR,MIA,CAR,-949,47.50,-13.50,30.50,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Khari Blasingame,RB,CHI,MIN,122,43.50,3.00,20.25,4500,0.16,0.0,0.0,0.4,0.1,0.5,0.1
Danny Gray,WR,SF,CLE,-356,37.50,-7.50,22.50,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Austin Walter,RB,LV,NE,-157,41.50,-3.00,22.25,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Keith Smith,RB,ATL,WAS,-142,42.50,-2.50,22.50,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Michael Burton,RB,DEN,KC,438,47.00,10.50,18.25,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Jason Cabinda,RB,DET,TB,-169,42.50,-3.00,22.75,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Irvin Charles,WR,NYJ,PHI,248,41.00,7.00,17.00,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Chris Manhertz,TE,DEN,KC,438,47.00,10.50,18.25,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Andy Dalton,QB,CAR,MIA,621,47.50,13.50,17.00,4800,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Brandon Dillon,TE,WAS,ATL,118,42.50,2.50,20.00,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Jacoby Brissett,QB,WAS,ATL,118,42.50,2.50,20.00,4300,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Dareke Young,WR,SEA,CIN,127,44.50,2.50,21.00,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Charlie Woerner,TE,SF,CLE,-356,37.50,-7.50,22.50,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Case Keenum,QB,HOU,NO,105,42.50,1.50,20.50,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Kaden Smith,TE,WAS,ATL,118,42.50,2.50,20.00,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
River Cracraft,WR,MIA,CAR,-949,47.50,-13.50,30.50,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Trevon Wesco,TE,TEN,BAL,169,41.50,4.00,18.75,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
James Mitchell,TE,DET,TB,-169,42.50,-3.00,22.75,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Andrew DePaola,TE,MIN,CHI,-145,43.50,-3.00,23.25,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Tommy Sweeney,TE,NYG,BUF,668,44.50,14.50,15.00,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
John FitzPatrick,TE,ATL,WAS,-142,42.50,-2.50,22.50,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Shane Zylstra,TE,DET,TB,-169,42.50,-3.00,22.75,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Jalen Nailor,WR,MIN,CHI,-145,43.50,-3.00,23.25,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Nick Muse,TE,MIN,CHI,-145,43.50,-3.00,23.25,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Stone Smartt,TE,LAC,DAL,111,50.50,2.50,24.00,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Zach Davidson,TE,BUF,NYG,-1050,44.50,-14.50,29.50,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Ihmir Smith-Marsette,WR,CAR,MIA,621,47.50,13.50,17.00,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Jelani Woods,TE,IND,JAX,161,44.50,4.00,20.25,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Kene Nwangwu,RB,MIN,CHI,-145,43.50,-3.00,23.25,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Jake Browning,QB,CIN,SEA,-151,44.50,-2.50,23.50,4800,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Kevin Rader,TE,TEN,BAL,169,41.50,4.00,18.75,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Grant Calcaterra,TE,PHI,NYJ,-312,41.00,-7.00,24.00,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Curtis Hodges,TE,WAS,ATL,118,42.50,2.50,20.00,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Armani Rogers,TE,WAS,ATL,118,42.50,2.50,20.00,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Malik Willis,QB,TEN,BAL,169,41.50,4.00,18.75,4800,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Hassan Haskins,RB,TEN,BAL,169,41.50,4.00,18.75,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Julius Chestnut,RB,TEN,BAL,169,41.50,4.00,18.75,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Austin Trammell,WR,LAR,ARI,-326,48.50,-7.00,27.75,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Feleipe Franks,TE,ATL,WAS,-142,42.50,-2.50,22.50,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Dwayne Washington,RB,DEN,KC,438,47.00,10.50,18.25,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Logan Woodside,QB,ATL,WAS,-142,42.50,-2.50,22.50,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Britain Covey,WR,PHI,NYJ,-312,41.00,-7.00,24.00,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Nikko Remigio,WR,KC,DEN,-603,47.00,-10.50,28.75,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
