PLAYER,POS,TEAM,OPP,ML,O/U,SPRD,TM/P,SAL,FPTS,VAL,PASS ATT,RUSH ATT,TARGETS,TOUCHES,TOUCHES/$
Pat Freiermuth,TE,PIT,LAR,150,38.50,-2.00,20.25,3900,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Jason Cabinda,RB,DET,BAL,140,43.50,27.00,8.25,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Will Grier,QB,NE,BUF,315,44.00,2.50,20.75,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Mike White,QB,MIA,PHI,140,48.50,6.00,21.25,4700,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Austin Trammell,WR,LAR,PIT,-180,38.50,2.00,18.25,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Feleipe Franks,TE,ATL,TB,130,39.00,1.50,18.75,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Dwayne Washington,RB,DEN,GB,-125,37.00,-5.00,21.00,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Luke Farrell,TE,JAX,NO,120,46.00,-3.00,24.50,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Tyler Davis,TE,GB,DEN,105,37.00,5.00,16.00,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Mitchell Fraboni,TE,DEN,GB,-125,37.00,-5.00,21.00,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Jody Fortson,TE,KC,LAC,-260,52.00,-4.50,28.25,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Logan Woodside,QB,ATL,TB,130,39.00,1.50,18.75,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
James Winchester,TE,KC,LAC,-260,52.00,-4.50,28.25,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Justin Fields,QB,CHI,LV,115,37.50,-15.00,26.25,7000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Marcus Mariota,QB,PHI,MIA,-165,48.50,-6.00,27.25,4600,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Michael Woods,WR,CLE,IND,-185,63.00,-4.00,33.50,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Armani Rogers,TE,WAS,NYG,-160,35.00,6.50,14.25,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
John FitzPatrick,TE,ATL,TB,130,39.00,1.50,18.75,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
JaMycal Hasty,RB,NE,BUF,315,44.00,2.50,20.75,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Jalen Nailor,WR,MIN,SF,255,46.50,-2.00,24.25,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Nick Muse,TE,MIN,SF,255,46.50,-2.00,24.25,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Stone Smartt,TE,LAC,KC,210,52.00,4.50,23.75,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Jelani Woods,TE,IND,CLE,155,63.00,4.00,29.50,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Mason Rudolph,QB,PIT,LAR,150,38.50,-2.00,20.25,4200,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Trey Sermon,RB,IND,CLE,155,63.00,4.00,29.50,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Lynn Bowden,WR,NO,JAX,-140,46.00,3.00,21.50,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Curtis Hodges,TE,WAS,NYG,-160,35.00,6.50,14.25,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Tyler Kroft,TE,MIA,PHI,140,48.50,6.00,21.25,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
MyCole Pruitt,TE,ATL,TB,130,39.00,1.50,18.75,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Britain Covey,WR,PHI,MIA,-165,48.50,-6.00,27.25,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Grant Calcaterra,TE,PHI,MIA,-165,48.50,-6.00,27.25,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
James Mitchell,TE,DET,BAL,140,43.50,27.00,8.25,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Ronnie Rivers,RB,LAR,PIT,-180,38.50,2.00,18.25,4400,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Jalen Guyton,WR,LAC,KC,210,52.00,4.50,23.75,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Jakeem Grant,WR,CLE,IND,-185,63.00,-4.00,33.50,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Skylar Thompson,QB,MIA,PHI,140,48.50,6.00,21.25,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Erik Ezukanma,WR,MIA,PHI,140,48.50,6.00,21.25,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Tyrion Davis-Price,RB,SF,MIN,-315,46.50,2.00,22.25,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Danny Gray,WR,SF,MIN,-315,46.50,2.00,22.25,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Richie James,WR,KC,LAC,-260,52.00,-4.50,28.25,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Quez Watkins,WR,PHI,MIA,-165,48.50,-6.00,27.25,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Avery Williams,RB,ATL,TB,130,39.00,1.50,18.75,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Gunner Olszewski,WR,NYG,WAS,135,35.00,-6.50,20.75,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Jarrett Stidham,QB,DEN,GB,-125,37.00,-5.00,21.00,4600,0.00,0.0,0.0,0.0,0.0,0.0,0.0
River Cracraft,WR,MIA,PHI,140,48.50,6.00,21.25,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
C.J. Ham,RB,MIN,SF,255,46.50,-2.00,24.25,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Anthony McFarland,RB,PIT,LAR,150,38.50,-2.00,20.25,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Jameis Winston,QB,NO,JAX,-140,46.00,3.00,21.50,4700,0.00,0.0,0.0,0.0,0.0,0.0,0.0
J.K. Dobbins,RB,BAL,DET,-165,43.50,-27.00,35.25,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Keith Kirkwood,WR,NO,JAX,-140,46.00,3.00,21.50,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Nick Vannett,TE,LAC,KC,210,52.00,4.50,23.75,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Lawrence Cager,TE,NYG,WAS,135,35.00,-6.50,20.75,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Equanimeous St. Brown,WR,CHI,LV,115,37.50,-15.00,26.25,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Geoff Swaim,TE,ARI,SEA,350,37.50,8.50,14.50,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
John Wolford,QB,TB,ATL,-150,39.00,-1.50,20.25,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Bailey Zappe,QB,NE,BUF,315,44.00,2.50,20.75,4500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Zay Jones,WR,JAX,NO,120,46.00,-3.00,24.50,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
PJ Walker,QB,CLE,IND,-185,63.00,-4.00,33.50,4800,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Tyler Huntley,QB,BAL,DET,-165,43.50,-27.00,35.25,4700,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Alec Ingold,RB,MIA,PHI,140,48.50,6.00,21.25,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Patrick Ricard,RB,BAL,DET,-165,43.50,-27.00,35.25,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Nathan Peterman,QB,CHI,LV,115,37.50,-15.00,26.25,4500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Marcedes Lewis,TE,CHI,LV,115,37.50,-15.00,26.25,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Tylan Wallace,WR,BAL,DET,-165,43.50,-27.00,35.25,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Jaylon Moore,WR,JAX,NO,120,46.00,-3.00,24.50,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Josh Johnson,QB,BAL,DET,-165,43.50,-27.00,35.25,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Brittain Brown,RB,LV,CHI,-135,37.50,15.00,11.25,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Nikko Remigio,WR,KC,LAC,-260,52.00,-4.50,28.25,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
